x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
rad,6,3,6,37,15,6,86,6,3,6,5,3,22,5,60,2,6,1,5,120,60,3,212,117,7,1,17,7,3,3,6,64,334,190,111,2,334,2,111,190,64,7,5,6,6,22,2,28,13,15,51,3,86,50,1,86,2,28,3,42,17,193,2,6,5,212,3,60,327,1,45,22,6,2,212,6,22,3,22,1,3,4,22,60,106,22,4,60,254,1,81,100,2,63,144,6,50,6,3,86,37,4,261,60,51,5,2,86,37,60,50,386,6,15,86,22,1,2,28,402,86,37,22,13,15,6,37,25,26,6,100,2,63,25,6,48,3,17,7,122,2,491,7,5,46,100,50,60,22,2,352,22,11,2,28,71,285,6,100,77,3,54,86,2,28,93,16,33,504,467,11,6,1,6,71,48,6,5,6,3,1,6,4,2,334,190,245,100,14,3,11,45,4,22,1,386,1,2,86,14,17,4,6,5,429,6,22,1,396,16,6,22,467,504,2,9,37,22,13,15,147,15,86,227,19,67,55,31,298,6,5,2,1,6,64,473,6,54,406,15,86,415,4,2,86,4,8,3,6,3,6,100,3,73,1,21,4,8,42,2,56,6,5,22,368,92,22,46,98,28,98,3,1,22,6,114,11,7,51,71,5,6,2,28,338,1,21,8,1,8,6,2,13,22,247,2,28,124,166,4,6,71,13,15,9,37,6,31,2,10,14,6,1,6,396,3,1,212,4,6,3,56,120,504,11,6,2,10,14,46,5,3,16,5,469,3,211,1,2,98,12,42,20,72,12,36,22,6,89,5,3,415,36,12,3,1,120,18,2,98,13,7,15,9,37,190,388,28,5,20,388,6,5,8,71,3,1,43,2,13,6,508,15,12,19,22,191,6,3,1,340,5,50,3,515,6,1,37,22,6,1,3,212,19,67,7,22,51,6,2,416,451,15,86,14,22,60,54,15,6,22,60,512,429,15,13,184,86,57,4,212,51,284,2,28,71,22,6,5,1,37,324,33,86,4,4,11,515,6,1,22,3,1,2,10,14,354,8,71,22,6,4,2,60,3,3,1,25,86,20,42,14,480,4,22,6,20,9,14,50,13,4,89,4,6,2,28,317,15,9,37,161,22,6,13,15,6,71,42,37
rad,13,4,3,28,3,1,67,134,1,40,73,42,6,5,2,56,6,5,8,3,37,78,1,37,78,25,429,33,69,64,6,5,40,73,42,4,195,4,212,190,1,134,6,5,60,2,10,123,22,7,489,1,9,37,16,8,429,6,15,37,457,6,11,7,243,34,37,31,4,6,3,1,5,8,24,51,6,34,5,6,68,193,144,2,10,26,17,42,8,382,32,420,14,2,386,3,3,3,3,3,3,60,4,7,16,31,274,22,3,86,277,6,50,8,35,9,420,42,504,29,14,4,7,384,5,132,4,91,60,1,123,63,3,6,16,40,1,64,31,10,14,182,16,8,3,8,116,1,8,4,368,6,5,386,32,32,203,8,81,60,20,53,81,68,368,3,3,3,3,1,109,29,42,24,22,6,5,24,33,42,4,123,60,278,4,92,60,5,45,2,60,13,98,42,1,53,86,14,6,29,5,6,2,98,3,73,29,42,22,212,420,24,25,190,98,3,73,42,1,26,176,124,3,11,45,415,67,2,13,6,183,2,98,10,14,5,60,3,60,1,60,2,10,113,4,8,24,8,1,3,1,9,113,4,7,306,384,5,42,14,22,6,5,1,3,16,6,5,3,1,16,6,1,6,4,6,5,3,4,6,1,4,6,327,5,6,2,56,212,3,4,6,51,8,24,51,6,24,16,6,15,86,8,4,368,60,1,68,60,1,60,3,4,195,4,6,5,3,1,4,24,6,5,20,6,5,3,3,3,3,3,3,14,274,5,1,11,6,4,88,45,51,6,5,24,11,73,480,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,13,4,1,67,134,20,28,13,48,6,25,98,98,429,45,385,3,13,6,5,92,121,4,67,6,1,98,98,2,6,5,212,3,22,3,77,15,6,14,17,22,429,3,86,14,69,5,6,5,6,42,14,7,3,186,6,2,4,4,4,60,177,3,6,37,112,5,6,244,24,67,21,22,6,3,6,32,6,24,1,86,14,504,4,186,6,2,56,69,5,60,5,86,118,4,11,6,5,1,60,62,22,3,3,6,7,24,6,2,28,45,4,298,6,5,6,6,24,4,405,32,4,60,2,63,6,3,16,60,5,6,3,4,298,15,114,2,6,1,21,50,2,3,86,51,6,1,29,24,5,5,6,1,73,42,505,4,2,28,13,15,6,40,5,212,4,1,17,429,6,3,42,37,7,129,334,51,6,5,6,3,60,22,6,114,2,28,6,51,1,48,6,2,15,6,48,6,3,1,60,467,5,60,1,4,6,6,2,28,46,15,29,22,6,6,5,2,3,193,6,3,15,117,25,6,338,117,2,28,7,489,6,54,15,277,67,1,6,277,17,217,4,6,5,515,2,6,17,6,2,28,6,5,6,4,60,61,6,2,363,3,3,1,299,6,3,5,6,102,55,279,15,86,277,120,98,413,98,1,15,86,26,17,57,98,374,98,22,6,102,2,3,60,48,6,16,7,5,7,279,3,98,6,4,504,7,20,98,3,21,13,16,6,15,19,67,1,6,11,40,22,6,5,6,129,3,1,6,5,186,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,190,98,20,5,13,69,3,1,18,3,54,2,98,98,3,40,5,12,118,3,4,6,5,2,2,212,3,1,67,17,98,28,190,98,128,11,12,4,1,15,12,2,128,15,12,1,17,192,32,16,22,3,15,12,50,4,6,5,1,26,17,3,1,15,12,25,18,2,28,15,14,15,12,451,3,128,338,3,27,1,3,3,27,78,1,87,2,98,28,98,312,304,98,64,6,5,6,1,21,112,1,3,4,6,5,6,2,28,183,3,2,68,6,22,7,190,98,80,1,71,3,42,14,4,36,1,20,10,113,344,1,2,338,6,1,9,55,1,64,31,507,1,4,31,507,2,491,5,6,5,6,1,6,3,1,287,3,69,5,6,5,60,3,13,15,86,31,55,6,5,6,312,304,1,512,31,3,54,15,9,15,86,19,2,245,7,5,212,255,1,3,9,507,6,5,6,112,2,98,28,5,3,190,98,1,11,31,2,4,31,3,377,48,3,1,307,3,1,307,2,83,21,13,20,28,5,3,6,98,304,98,5,6,304,5,13,7,2,54,13,6,304,5,2,83,21,13,6,5,7,2,485,6,304,5,2,377,13,2,3,212,13,18,1,18,3,1,333,5,512,13,5,2,54,50,54,9,37,4,22,46,98,74,98,13,22,17,46,74,33,3,7,74,5,16,2,28,22,6,5,6,331,117,22,5,55,6,429,3,297,17,193,46,3,7,3,32,46,429,13,4,6,2,471,83,48,429,1,64,4,26,16,22,2,63,7,22,22,3,6,114,51,68,22,3,497,6,1,13,3,339,6,1,13,140,2,46,429,212,6,5,98,20,5,13,69,3,1,18,3,54,2,98,6,5,190,13,1,13,13,1,13,6,13,1,40,13,64,8,6,13,8,512,28,5,13,8,9,37,473,8,284,2,98,14,228,134,22,3,1,2,3,504,403,37,134,31,50,6,5,177,3,3,288,1,37,15,253,6,1,6,3,6,1,6,3,6,1,6,2,13,22,504,2,245,64,22,6,3,22,3,13,134,3,134,333,11,1,2,3,9,25,46,113,4,212,1,504,15,6,112,22,212,403,2,5,6,5,6,312,304,134,6,338,6,1,5,6,5,11,6,5,2,13,7,134,6,4,391,6
rad,28,5,6,37,118,22,4,1,2,13,17,312,404,15,86,37,21,32,2,3,60,37,17,4,429,86,14,60,1,37,60,48,284,2,491,5,6,48,6,5,212,186,13,2,13,7,312,15,64,7,243,5,1,6,2,56,6,505,55,3,21,338,48,6,5,6,186,1,144,21,13,2,63,21,64,6,5,2,3,6,22,60,59,429,212,338,55,6,50,3,3,40,42,227,68,22,3,60,22,4,391,60,2,364,22,60,429,190,98,125,186,29,40,457,6,2,18,39,5,45,266,12,290,3,129,25,290,11,1,71,1,2,9,3,12,415,67,8,1,12,115,6,3,3,142,1,5,29,3,9,415,17,115,212,2,10,14,48,1,7,349,2,12,182,415,6,5,212,2,98,37,109,55,22,4,60,2,28,3,3,3,7,5,3,4,22,5,2,3,71,1,3,7,349,42,22,2,190,98,10,55,9,415,115,12,2,28,9,212,13,41,14,2,349,13,46,11,46,3,7,11,2,98,416,14,5,6,15,1,504,14,15,2,515,64,6,5,6,85,504,83,277,15,86,277,6,89,5,212,3,15,117,60,62,186,6,2,63,15,64,17,6,429,60,1,6,13,25,25,21,64,2,5,60,186,6,3,86,22,60,2,86,306,27,27,473,21,11,45,4,42,86,4,67,27,181,27,1,45,22,97,424,2,212,392,338,3,78,11,515,86,5,60,2,28,86,154,7,27,181,27,424,68,51,3,4,3,107,1,6,85,11,424,3,33,22,7,475,2,1,4,4,5,2,306,338,473,4,6,462,2,17,16,6,5,117,4,2,22,86,515,86,27,233,27,2,212,22,385,3,42,6,85,7,4,45,19,67,7,2,28,27,27,13,17,11,515,64,429,13,4,67,227,186,3,1,13,16,22,7,22,67,2,11,27,27,1,27,27,20,13,7,5,5,6,27,27,37,190,429,4,68,48,6,429,4,429,28,19,60,86,4,7,429,51,16,429,19,348,60,284,429,7,5,51,60,284,5,1,342,2,56,3,27,27,16,1,2,6,3,6,5,6,2,306,6,27,181,27,83,56,3,6,5,13,2,28,26,17,37,4,368,4,60,51,6,5,429,86,14,6,5,27,27,22,105,45,68,60,163
rad,28,5,37,7,22,6,311,5,1,2,28,85,5,64,6,5,6,4,6,1,45,51,6,311,2,3,7,5,6,85,1,3,6,14,22,5,1,78,22,2,28,7,50,7,22,2,6,5,6,3,5,27,27,51,6,2,72,21,271,3,21,13,144,15,6,85,415,17,4,60,5,6,429,1,15,6,13,2,22,3,467,50,6,2,2,28,467,55,3,55,2,28,6,5,6,4,355,467,6,2,28,5,6,64,50,11,7,243,34,3,1,56,3,6,34,13,6,2,3,6,5,3,5,6,5,7,55,6,2,22,6,3,5,6,1,2,6,51,23,3,3,3,1,2,3,11,6,15,6,338,467,4,7,52,22,15,5,3,98,416,7,50,1,86,37,1,2,338,7,1,9,21,3,1,9,415,4,26,54,2,98,6,5,3,6,5,13,55,1,1,6,175,5,3,6,5,13,4,67,55,6,5,2,53,20,28,22,14,7,5,6,5,6,3,25,25,6,22,6,3,16,6,177,175,22,6,3,3,1,6,5,2,5,29,22,6,5,3,69,11,60,2,3,6,457,6,22,7,2,28,7,279,15,6,338,7,2,14,3,1,4,3,22,3,33,6,13,2,193,364,457,6,2,23,1,4,6,85,16,193,2,3,29,14,22,3,1,60,14,22,6,3,23,11,1,2,5,14,22,3,3,3,3,6,3,3,3,1,3,6,13,2,6,29,5,3,3,1,178,127,51,1,1,4,3,288,7,27,27,2,14,107,16,7,3,22,6,1,60,2,1,106,14,4,2,254,1,81,14,2,56,3,86,14,4,6,41,86,14,27,394,27,1,27,5,127,27,2,63,3,3,1,3,6,5,3,1,6,5,3,86,14,25,382,42,113,67,3,3,1,324,2,193,217,22,6,44,32,20,471,83,86,14,5,127,42,14,55,6,1,6,5,2,245,11,6,22,1,6,5,6,3,86,26,17,127,2,113,67,3,5,60,1,55,7,11,6,243,55,6,100,85,50,62,2,13,41,86,14,17,27,282,27,22,6,385,11,23,4,195,45,27,27,2,14,17,4,73,55,23,13,22,422,5,6,5,2,13,6,5,1,2,13,17,368,429,21,13,368,6,5,6,42,2,128,13,368,13,186,7
rad,28,190,28,22,8,2,338,7,4,4,6,55,6,5,98,2,98,6,34,212,386,6,3,4,2,245,3,298,366,3,1,338,4,7,137,1,6,3,4,6,98,98,5,98,2,98,3,6,2,56,54,37,1,55,29,15,212,13,117,3,3,2,154,67,51,6,2,28,13,15,37,298,6,98,98,3,6,98,98,3,1,37,4,6,98,98,3,41,37,3,51,7,5,317,1,51,7,5,6,3,15,6,13,55,6,1,4,2,3,22,354,68,6,22,6,98,98,190,98,7,3,5,1,11,6,2,98,5,192,15,286,1,515,8,6,59,67,515,6,2,72,9,14,4,67,11,126,1,1,11,5,6,44,3,9,59,1,9,113,7,6,2,10,113,195,33,2,28,13,7,6,50,6,5,6,4,6,5,6,44,2,13,7,15,15,5,6,3,497,11,2,3,6,13,55,6,22,1,6,44,2,154,3,3,6,44,6,36,5,6,6,44,2,3,5,3,6,297,17,57,4,26,3,41,277,107,67,5,7,216,4,16,40,6,5,7,5,105,2,28,1,5,6,22,44,64,3,1,415,67,3,1,13,274,190,6,299,5,6,44,429,1,21,4,7,5,3,69,19,2,15,25,243,25,6,44,3,13,6,15,7,19,359,3,50,3,1,2,491,5,6,6,196,50,6,13,4,7,3,321,44,3,50,6,2,2,25,7,98,2,98,7,37,3,51,44,3,13,4,6,25,117,2,56,1,46,15,13,4,120,7,3,6,6,1,51,6,44,1,21,4,6,5,6,2,1,3,33,37,17,50,2,72,86,4,7,277,3,3,67,182,4,4,6,100,229,2,28,17,1,33,16,44,2,5,6,98,98,25,6,3,37,22,45,129,4,60,2,86,107,3,25,7,2,28,86,217,16,212,3,5,3,13,41,86,37,6,39,5,6,166,45,3,159,45,22,7,2,28,6,22,6,2,457,6,6,64,2,64,17,193,54,25,6,3,497,64,5,412,4,51,109,6,5,21,2,64,7,2,5,64,6,25,7,5,2,64,6,25,7,5,2,64,4,344,32,235,50,62,2,64,7,2,6,64,22,13,6,5,3,1,3,22,109,3,6,1,5,62,2,13,3,1,2,28,64,46,2,2,368
rad,28,190,2,98,98,64,473,48,6,5,6,6,183,177,3,6,5,278,190,427,3,11,6,5,85,3,6,96,5,65,1,6,74,5,278,2,13,54,54,15,64,473,22,6,5,6,55,291,5,6,144,4,55,6,377,144,5,25,98,98,2,338,383,338,25,7,5,51,7,50,31,5,5,8,1,5,8,2,3,22,3,69,5,85,1,15,13,4,31,3,1,1,4,21,13,25,1,2,41,5,6,5,25,22,3,515,13,98,383,98,51,1,2,5,7,5,338,3,1,55,3,5,3,25,6,98,98,3,50,50,491,22,98,98,2,1,107,190,98,28,4,13,515,27,27,4,31,2,98,212,5,22,11,6,5,34,190,98,5,15,13,144,4,50,6,42,14,4,298,6,5,1,2,98,56,6,98,98,5,192,486,4,6,5,25,51,43,42,37,377,429,1,98,98,40,42,14,98,98,4,1,4,212,3,1,57,4,26,427,22,16,21,2,98,98,287,11,192,1,1,4,98,98,3,6,3,1,11,5,186,6,5,11,3,86,14,4,4,3,25,5,3,507,51,42,14,51,6,392,31,2,5,6,51,68,117,55,45,117,15,86,37,473,7,4,212,41,6,415,17,6,5,6,86,2,28,11,6,5,25,7,5,383,338,299,22,55,6,3,111,334,3,98,4,32,55,177,3,32,98,50,7,16,98,5,3,1,3,51,6,5,98,2,15,193,177,5,6,229,22,5,109,5,85,3,69,420,5,6,29,1,60,3,1,4,60,127,3,13,55,6,5,2,16,25,109,5,6,5,5,4,6,3,9,37,6,98,98,5,6,3,16,177,3,1,332,6,5,2,28,5,212,13,7,42,3,22,7,48,6,5,3,98,98,25,7,179,50,7,16,6,5,3,117,7,5,6,5,111,2,190,9,37,3,6,48,3,40,3,1,112,1,467,5,2,3,13,55,493,50,48,129,7,51,22,19,22,50,40,457,55,5,6,457,101,98,28,98,3,429,3,3,2,2,51,6,3,33,6,13,15,515,274,22,4,2,28,5,6,5,1,338,7,5,85,4,7,251,1,7,304,3,1,338,5,6,5,85,16,6,1,6,29,54,25,4,1,479,6,85,1,1,6,2,28,5,6,29,338,7
rad,28,6,16,55,7,5,1,22,40,311,298,21,13,7,5,3,51,5,4,25,2,13,55,7,5,55,1,6,1,5,6,2,25,6,22,6,1,14,473,68,5,3,3,6,14,55,1,2,56,4,7,5,22,6,25,25,1,6,51,7,25,25,5,3,6,6,22,25,25,6,11,22,2,6,3,7,306,338,55,2,128,5,22,6,16,7,4,108,22,6,1,2,306,13,22,4,15,277,25,98,222,98,2,2,32,15,14,4,7,108,2,28,306,25,3,1,3,3,1,3,3,1,3,3,3,3,1,2,28,5,2,13,4,1,3,16,7,3,3,1,11,6,2,39,6,22,60,6,297,17,424,1,6,16,40,15,13,22,5,3,3,3,3,1,2,14,2,22,6,22,4,15,6,3,5,3,5,2,15,6,13,1,124,22,6,3,33,15,6,11,39,51,3,16,317,22,6,516,2,15,7,415,67,11,6,2,59,67,25,7,11,6,78,22,6,5,42,4,4,98,1,39,6,3,98,33,107,22,73,3,58,5,4,6,24,1,212,117,46,3,22,4,6,15,338,1,13,2,28,15,12,121,4,123,1,108,377,3,54,515,14,12,11,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,6,15,21,467,50,6,5,6,3,6,5,4,60,4,6,1,60,2,45,423,50,6,5,6,22,27,3,1,22,22,6,3,25,6,27,50,6,2,473,6,40,6,4,45,261,11,60,3,243,271,6,193,6,2,28,3,25,13,6,16,6,5,6,3,277,67,1,2,6,5,3,3,1,3,467,50,6,22,6,3,22,27,1,22,3,86,4,6,1,22,60,2,416,7,5,6,16,109,24,6,24,4,60,186,6,2,28,22,1,3,16,6,2,3,1,25,7,5,6,78,3,6,4,68,3,16,5,305,4,2,421,86,14,118,3,33,60,14,2,13,41,86,14,7,29,42,26,17,190,2,10,4,8,71,6,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,3,6,5,6,22,6,22,2,28,22,6,13,13,25,21,118,2,128,1,16,1,2,28,7,4,6,25,6,5,6,15,6,144,6,51,298,2,28,4,6,3,1,442,3,22,1,6,2,28,50,3,6,5,3,2,28,5,6,3,60,1,22,3,1,473,27,27,11,39,1,2,1,6,27,1,3,2,28,16,6,6,22,4,6,74,11,6,71,4,6,2,338,40,5,6,2,28,338,1,6,6,46,5,2,338,4,1,6,2,1,3,6,2,3,3,107,16,46,1,5,2,338,4,1,338,467,55,3,42,16,46,1,5,2,338,4,1,6,27,2,6,1,3,6,5,6,2,28,1,368,46,3,1,497,22,6,3,86,22,6,2,28,16,6,3,5,1,3,1,334,1,109,16,1,117,25,2,5,6,11,6,338,6,467,55,6,3,3,277,144,67,24,55,24,73,16,3,1,277,11,21,55,1,11,6,89,5,86,2,27,3,98,48,42,69,5,45,6,109,2,98,338,3,98,3,5,83,98,3,98,69,13,3,54,2,4,6,109,69,22,322,55,4,2,11,6,89,5,1,98,55,1,2,7,3,338,22,6,15,338,186,6,22,3,1,298,1,3,4,3,16,124,3,1,120,7,11,212,89,2,4,7,190,2,40,5,8,71,42,22,212,6,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rad,3,73,42,60,4,29,51,6,74,5,2,86,415,21,429,107,21,415,67,11,45,7,5,429,107,86,415,67,190,2,7,5,5,3,16,60,24,24,4,45,25,98,6,3,98,7,22,1,3,1,3,1,5,4,3,6,154,25,6,22,1,3,1,2,56,6,3,6,5,24,6,5,24,338,55,6,5,6,22,515,4,7,5,6,22,2,28,5,6,3,1,193,3,25,45,51,6,27,2,6,5,6,7,98,6,5,98,86,7,316,5,1,22,1,6,3,6,98,98,3,6,3,6,3,6,3,6,3,1,6,98,98,3,86,6,22,6,5,6,2,128,338,7,3,33,6,198,34,3,58,4,6,1,60,3,4,60,6,3,1,4,11,6,206,2,28,5,118,16,7,22,6,55,6,5,6,3,42,7,22,2,6,5,1,6,3,1,5,7,5,6,5,2,107,6,6,516,50,6,1,86,4,5,7,5,6,516,1,4,6,2,3,6,5,6,48,6,5,5,2,416,55,405,25,6,50,4,6,5,2,28,473,55,6,22,1,3,55,3,6,27,3,1,60,4,6,5,86,45,92,78,86,113,298,4,45,24,1,212,6,121,4,7,98,5,2,98,28,6,1,488,5,6,3,1,60,24,55,24,415,2,40,13,4,55,40,124,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
